POS,market,sec_code,sec_name,now_price,chg,所属概念,概念个数0#,投资逻辑,主营关键字,所属通达信行业
2138,1,603698,航天工程,17.25,2.62,军民融合;央企改革;碳中和;氢能源,4,全国石油和化工行业内唯一拥有粉煤气化技术的企业,煤化工技术设备,@通达信行业@
2139,0,300951,博硕科技,54.21,-1.85,汽车电子;智能穿戴;消费电子;新型烟草,4,国内重要的电子产品功能器件厂商,电子功能器件,@通达信行业@
2140,1,600168,武汉控股,5.88,-0.17,污水处理;PPP概念;绿色电力;赛马概念,4,武汉地区水务龙头公司,污水处理/供水,@通达信行业@
2141,1,605376,博迁新材,31.36,-1.54,新材料;3D打印;镍金属;锂电池,4,全球领先纳米级电子专用高端金属粉体材料企业,高端金属粉体材料,@通达信行业@
2142,1,688663,新风光,30.35,-2.44,光热发电;储能;光伏;风电,4,高压SVG销售额在国内厂商中排名前列,电能质量监测及治理类,@通达信行业@
2143,1,600803,新奥股份,18.65,-0.64,氢能源;通达信88;天然气;雄安新区,4,具有创新力和竞争力的天然气上游供应商,液化天然气,@通达信行业@
2144,1,688665,四方光电,89.66,-2.20,物联网;节能;空气治理;小米概念,4,国内知名气体传感器企业,气体传感器,@通达信行业@
2145,0,000919,金陵药业,7.53,-1.31,民营医院;创投概念;医美概念;养老概念,4,南京国资委旗下，专利“脉络宁注射液”、“桂冠”商标,化学药品,@通达信行业@
2146,0,300683,海特生物,36.85,-1.65,创新药;新冠药;新冠检测;CXO概念,4,全球第一个获得政府批准上市的神经损伤类疾病用药,鼠神经生长因子,@通达信行业@
2147,1,603703,盛洋科技,12.04,1.60,量子科技;国防军工;5G概念;卫星导航,4,国际大型通信电缆制造和综合服务商在国内的定点企业,显示器件、通信电缆,@通达信行业@
2148,0,000921,海信家电,25.13,0.28,新能源车;热泵概念;热管理;含H股,4,中国大型制冷家电企业集团,冰洗、空调,@通达信行业@
2149,0,301252,同星科技,49.30,-5.03,次新股;新能源车;热管理;热泵概念,4,公司在轻商制冷设备领域翅片式换热器的占有率约20%,换热器,@通达信行业@
2150,1,600807,济南高新,2.99,-0.66,新冠检测;黄金概念;猴痘概念;物业管理,4,公司进一步丰富诊断产品产品线,体外诊断试剂,@通达信行业@
2151,0,000541,佛山照明,5.61,-0.53,智能家居;绿色照明;含B股;网络直播,4,国内照明行业的龙头企业,节能照明产品,@通达信行业@
2152,1,603195,公牛集团,101.60,-1.59,物联网;智能家居;充电桩;通达信88,4,强渠道多品类，民用电工龙头,插线板,@通达信行业@
2153,0,000543,皖能电力,6.12,0.99,临界发电;天然气;核电核能;储能,4,安徽省最大发电平台,火电（华东）,@通达信行业@
2154,0,300686,智动力,12.20,4.45,复合铜箔;小米概念;智能穿戴;消费电子,4,消费电子结构件领域的领先企业,功能件、结构件,@通达信行业@
2155,0,301257,普蕊斯,56.45,-3.26,新冠药;创新药;CXO概念;肝炎概念,4,国内代表性SMO企业之一,SMO服务,@通达信行业@
2156,1,600177,雅戈尔,6.32,-0.16,新零售;工业大麻;互联金融;养老概念,4,国内男装行业的龙头企业,西服衬衫,@通达信行业@
2157,0,300960,通业科技,20.33,-4.87,超级电容;铁路基建;充电桩;储能,4,公司为行业前列的轨道交通配套电气装备制造商,机车车辆电气产品,@通达信行业@
2158,1,605499,东鹏饮料,172.00,-1.98,杭州亚运;粤港澳;网络直播;新零售,4,目前，公司在我国能量饮料市场占有率排名前列,东鹏特饮,@通达信行业@
2159,0,300160,秀强股份,6.42,-0.93,特斯拉;BIPV概念;光伏;充电桩,4,国内家电玻璃产品行业龙头公司,家电玻璃,@通达信行业@
2160,1,600515,海南机场,4.15,-0.24,跨境电商;免税概念;海南自贸;土地流转,4,国内领先的基础设施项目投资开发与运营商之一,海南海口地产,@通达信行业@
2161,1,600814,杭州解百,8.46,-0.94,免税概念;新零售;体育概念;杭州亚运,4,浙江杭州老牌百货零售公司,杭州百货,@通达信行业@
2162,0,002388,新亚制程,6.94,-1.98,新材料;粤港澳;消费电子;有机硅,4,国内综合实力较强的电子制程供应商,电子制程,@通达信行业@
2163,0,300430,诚益通,16.05,-2.13,工业大麻;空气治理;婴童概念;养老概念,4,自动化控制系统覆盖制药全产业链,自动化控制系统,@通达信行业@
2164,0,300963,中洲特材,13.09,-1.95,核电核能;新材料;3D打印;国防军工,4,国内产品种类最齐全的高温耐蚀合金企业之一,高温耐蚀合金材料,@通达信行业@
2165,1,600815,厦工股份,2.64,-0.38,中俄贸易;一带一路;海峡西岸;高端装备,4,国家生产工程机械产品的重点骨干大型一类企业,土石方机械,@通达信行业@
2166,1,601601,中国太保,26.62,-2.24,含H股;含GDR;中特估;含GDR,4,“A+H”股综合性保险集团之一,寿险,@通达信行业@
2167,1,605566,福莱蒽特,21.32,-0.51,HJT电池;光伏;分散染料;POE胶膜,4,产品在中高端涤纶分散染料的市场具有国际竞争力,分散染料,@通达信行业@
2168,0,002128,电投能源,13.03,-0.38,光伏;风电;绿色电力;央企改革,4,内蒙煤电铝一体化龙头企业,电解铝,@通达信行业@
2169,0,300164,通源石油,4.24,-0.24,天然气;页岩气;可燃冰;一带一路,4,我国复合射孔领域的领军企业,油田增产技术,@通达信行业@
2170,0,300693,盛弘股份,37.29,-2.97,储能;高压快充;充电桩;换电概念,4,国内最早研发生产低压电能质量产品的企业之一,电动汽车充电粧,@通达信行业@
2171,1,600817,宇通重工,10.67,-0.65,热管理;氢能源;无人驾驶;新能源车,4,中国专业化环卫设备的主要供应商之一,环卫及工程机械,@通达信行业@
2172,1,688287,观典防务,14.22,-0.84,人工智能;国防军工;大数据;无人机,4,国内领先的无人机禁毒服务供应商,无人机禁毒,@通达信行业@
2173,1,600185,格力地产,6.77,-3.01,口罩防护;免税概念;新零售;粤港澳,4,集地产、口岸经济产业、现代金融等于一体的企业,珠海地产,@通达信行业@
2174,1,688288,鸿泉物联,25.23,-0.98,人工智能;数据要素;智慧城市;胎压监测,4,商用车智能网联设备的领先企业,智能增强驾驶系统,@通达信行业@
2175,0,000553,安道麦A,8.35,-0.83,含B股;央企改革;草甘膦;虫害防治,4,中国农药行业百强榜中排名第六位,农药,@通达信行业@
2176,0,002392,北京利尔,3.48,0.00,中俄贸易;碳中和;雄安新区;新材料,4,中国知名的钢铁工业用耐火材料整体承包商和服务商,耐火材料,@通达信行业@
2177,1,600186,莲花健康,2.83,1.80,粮食概念;人造肉;预制菜;新零售,4,“莲花”牌味精生产商,味精,@通达信行业@
2178,1,600819,耀皮玻璃,4.71,-1.46,绿色建筑;钙钛矿;光伏;含B股,4,国内商用建筑玻璃的优秀供应商,玻璃,@通达信行业@
2179,1,688289,圣湘生物,16.52,-1.78,猴痘概念;新冠检测;肝炎概念;基因概念,4,国内分子诊断标杆企业,核酸检测试剂,@通达信行业@
2180,0,002393,力生制药,23.80,-1.41,核污防治;肝炎概念;新冠药;生物疫苗,4,天津国资委旗下，多个品种进入国家医保目录和基药目录,~寿比山~品牌,@通达信行业@
2181,0,300696,爱乐达,23.82,-1.57,国防军工;无人机;军民融合;大飞机,4,航空零件加工龙头，参与了30余型号、上万项产品的研产,飞机零部件精加工,@通达信行业@
2182,1,601609,金田股份,6.29,-0.32,特斯拉;特高压;含可转债;稀土永磁,4,技术装备等先进的铜加工企业,铜线（排）,@通达信行业@
2183,1,605588,冠石科技,50.77,-4.66,消费电子;苹果概念;小米概念;OLED概念,4,偏光片行业领先企业,偏光片,@通达信行业@
2184,1,688292,浩瀚深度,31.28,-9.65,大数据;数据要素;次新股;信息安全,4,互联网流量和数据智能化的领航者,网络智能化,@通达信行业@
2185,1,600190,锦州港,2.95,-0.67,一带一路;中俄贸易;区块链;含B股,4,我国通向东北亚地区最便捷的出海口,港口装卸,@通达信行业@
2186,1,600526,菲达环保,4.71,0.21,PPP概念;空气治理;碳中和;污水处理,4,老牌国有除尘设备龙头企业,除尘器,@通达信行业@
2187,1,600824,益民集团,3.44,-0.86,黄金概念;养老概念;新零售;婴童概念,4,畅销“古今”品牌内衣，综合性商业企业,商业零售批发,@通达信行业@
2188,1,603728,鸣志电器,75.55,-2.33,安防服务;5G概念;绿色照明;智能机器,4,混合式步进电机全球市占率超10%，位列全球第四,控制电机及驱动,@通达信行业@
2189,0,300441,鲍斯股份,5.86,-1.68,工业母机;新零售;热泵概念;燃料电池,4,公司在螺杆压缩机领域处于国内先进地位,压缩机,@通达信行业@
2190,1,600528,中铁工业,9.79,-0.10,一带一路;高端装备;铁路基建;央企改革,4,中国盾构机行业的开拓者和领军者,交通运输装备,@通达信行业@
2191,0,000561,烽火电子,11.03,0.55,卫星导航;军民融合;大飞机;国防军工,4,我国军事电声及内话通信技术行业的引领者,军事通信,@通达信行业@
2192,0,000950,重药控股,6.48,-3.14,基因概念;辅助生殖;养老概念;冷链物流,4,医药流通行业重庆地区龙头企业,医药流通,@通达信行业@
2193,0,301276,嘉曼服饰,24.77,-1.31,新零售;婴童概念;抖音概念;次新股,4,中高端童装运营企业，中国十大童装品牌,童装,@通达信行业@
2194,0,000951,中国重汽,16.33,-0.06,燃料电池;无人驾驶;冷链物流;氢能源,4,国内重卡行业龙头,重卡,@通达信行业@
2195,1,600827,百联股份,13.70,-0.36,免税概念;阿里概念;新零售;含B股,4,中国奥莱行业居领先地位,零售商业,@通达信行业@
2196,1,603218,日月股份,19.62,-1.51,核污防治;核电核能;风电;一带一路,4,国内最大的铸造生产企业之一,风电铸件,@通达信行业@
2197,0,301278,快可电子,61.85,-2.29,储能;光伏;次新股;BIPV概念,4,光伏接线盒行业领先企业,光伏接线盒,@通达信行业@
2198,0,002949,华阳国际,13.80,-1.43,含可转债;人工智能;国产软件;装配建筑,4,中国十大民营工程设计企业，拥有工程造价咨询甲级资质,建筑设计,@通达信行业@
2199,0,300978,东箭科技,13.35,0.07,口罩防护;汽车电子;百度概念;毫米雷达,4,汽车出口百强优秀企业,车辆外饰改装产品、车载智能座舱控制系统,@通达信行业@
2200,1,688707,振华新材,29.94,0.37,钠电池;央企改革;新材料;锂电池,4,国内镍钴锰酸锂三元正极材料知名企业,锂离子电池正极材料,@通达信行业@
2201,1,603222,济民医疗,10.32,-2.27,民营医院;医美概念;新冠检测;幽门菌,4,区域性输液器械龙头，美国RTI公司代工生产商之一,大输液,@通达信行业@
2202,1,688008,澜起科技,58.08,-3.84,芯片;人工智能;云计算;信创,4,全球仅有的3家内存接口芯片供应商之一,内存接口芯片,@通达信行业@
2203,0,301282,金禄电子,30.71,2.54,次新股;汽车电子;毫米雷达;新能源车,4,宁德时代的第一大PCB供应商,PCB,@通达信行业@
2204,1,603757,大元泵业,29.21,-0.65,含可转债;燃料电池;热泵概念;水利建设,4,农用潜水泵及各类屏蔽泵产销量居国内前列,热水循环屏蔽泵,@通达信行业@
2205,1,688009,中国通号,5.68,-0.18,铁路基建;通达信88;央企改革;含H股,4,全球领先的轨道交通控制系统解决方案提供商,轨道交通控制系统,@通达信行业@
2206,0,300449,汉邦高科,6.90,-3.09,知识产权;数字水印;智慧城市;安防服务,4,国内数字视频监控产品和整体解决方案的主要供应商之一,视频监控系统,@通达信行业@
2207,1,600834,申通地铁,8.13,-0.37,芯片;EDA概念;充电桩;BIPV概念,4,我国境内第一家从事轨道交通投资经营的上市公司,地铁,@通达信行业@
2208,0,300711,广哈通信,15.03,-3.34,人工智能;5G概念;国防军工;军民融合,4,国内领先的数字与多媒体指挥调度系统供应商,多媒体指挥调度系,@通达信行业@
2209,1,601677,明泰铝业,13.17,-1.35,铁路基建;新能源车;含可转债;5G概念,4,国内铝加工行业尤其是铝板带箔子行业的龙头,铝加工,@通达信行业@
2210,0,000961,中南建设,1.41,-1.40,智能机器;PPP概念;区块链;养老概念,4,中南控股集团的上市平台、主营地产开发、物业管理,江苏地产,@通达信行业@
2211,0,002675,东诚药业,13.92,-1.35,免疫治疗;养老概念;幽门菌;创新药,4,核素药物龙头企业,核素药物,@通达信行业@
2212,1,688012,中微公司,158.00,-4.70,工业互联;芯片;MiniLED;区块链,4,国内集成电路、LED用刻蚀机龙头,刻蚀机，MOCVD,@通达信行业@
2213,1,688737,中自科技,36.61,-0.38,氢能源;钠电池;燃料电池;固态电池,4,是我国尾气处理催化剂领域的少数主要国产厂商之一,尾气处理催化剂,@通达信行业@
2214,0,000573,粤宏远Ａ,3.25,-1.81,电池回收;互联金融;创投概念;粤港澳,4,广东省内再生铅行业较大型企业之一,废旧铅蓄电池回收,@通达信行业@
2215,0,300985,致远新能,26.32,5.58,燃料电池;锂电池;氢能源;天然气,4,国内综合实力较强的车载LNG供气系统制造企业,车载LNG供气系统,@通达信行业@
2216,0,002150,通润装备,16.08,-2.84,光伏;储能;风电;乡村振兴,4,中国工具箱柜行业的龙头企业,工具箱柜,@通达信行业@
2217,1,600207,安彩高科,5.86,-1.35,光热发电;天然气;绿色建筑;光伏,4,完全掌握光伏玻璃的生产技术,光伏玻璃、天然气、管道运输,@通达信行业@
2218,1,601688,华泰证券,13.77,-2.48,含GDR;含H股;含GDR;阿里概念,4,“涨乐财富通”APP位居证券公司类APP第一名,AA级券商,@通达信行业@
2219,1,688766,普冉股份,110.68,-7.91,芯片;MCU芯片;存储芯片;小米概念,4,国内领先的NOR Flash和EEPROM的供应商,NOR Flash,@通达信行业@
2220,0,000965,天保基建,3.90,-1.27,雄安新区;国防军工;物业管理;大飞机,4,天津空港经济区和滨海新区房产行业的龙头企业,天津地产,@通达信行业@
2221,0,300987,川网传媒,20.62,-6.10,国资云;AIGC概念;人工智能;ChatGPT,4,四川省省级重点文化传媒产业集团,新媒体运营,@通达信行业@
2222,0,000582,北部湾港,7.43,0.13,冷链物流;天然气;一带一路;含可转债,4,西南最近出海通道，广西最早上市公司之一,港口装卸,@通达信行业@
2223,0,002154,报 喜 鸟,5.26,-2.23,C2M概念;大数据;口罩防护;创投概念,4,以服装为主业，涉足投资领域的股份制企业,西服衬衫,@通达信行业@
2224,0,002963,豪尔赛,13.99,-0.43,换电概念;装饰园林;绿色照明;智慧城市,4,集设计、研发、施工、运维为一体的集团化科技照明公司,照明工程,@通达信行业@
2225,0,300191,潜能恒信,17.73,-0.34,天然气;页岩气;油气改革;可燃冰,4,油气勘探过程中地震数据处理解释服务的行业龙头,石油勘探技术,@通达信行业@
2226,0,300991,创益通,16.85,-5.39,消费电子;新能源车;5G概念;小米概念,4,国内领先的精密连接器供应商,连接器,@通达信行业@
